"species","latitude","longitude","source"
"Rhinolophus sinicus_thomasi",30.4464166666667,118.41305,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.7533166666667,118.38885,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.3685333333333,117.572066666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.3710333333333,117.65595,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.3710333333333,117.538916666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",28.06845,116.97045,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",28.1121,116.988033333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",27.7333333333333,117.666666666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",27.7423833333333,117.499216666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",27.8085166666667,117.708416666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",26.6025166666667,114.212233333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",26.52025,115.110166666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",26.3219,115.58715,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",26.7039333333333,117.497783333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",26.65895,117.573116666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",26.3573333333333,117.189966666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",25.8583333333333,117.283333333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",25.2067333333333,117.2511,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",25.2503333333333,116.816816666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",25.2713,110.283483333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",24.9847666666667,113.14205,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",23.2598166666667,114.060933333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.3568333333333,110.579716666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.062,109.6393,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",28.3034666666667,109.652916666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",27.993,109.5631,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",28.5706166666667,107.900966666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",25.2762833333333,105.532183333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",29.58005,103.4118,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",19.0830333333333,109.551783333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",18.7718166666667,109.516866666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",18.8264833333333,110.00725,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",18.70395,109.692133333333,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",18.6431,109.9606,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",18.7879166666667,108.956066666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",18.6051,109.446266666667,"Mao et al. 2013"
"Rhinolophus sinicus_thomasi",20.88282,103.69528,"Temmam et al. 2023"
"Rhinolophus sinicus_thomasi",20.736283,104.50463,"Temmam et al. 2023"
"Rhinolophus sinicus_thomasi",20.734502,104.505343,"Temmam et al. 2023"
"Rhinolophus sinicus_thomasi",17.55417,104.825,"Robinson, M. F., & Webber, M. (2000). Survey of bats (Mammalia: Chiroptera) in the Khammouan Limestone National Biodiversity Conservation Area. Lao PDR Natural History Bulletin of the Siam Society, 48, 21-45."
"Rhinolophus sinicus_thomasi",17.57778,104.825,"Robinson, M. F., & Webber, M. (2000). Survey of bats (Mammalia: Chiroptera) in the Khammouan Limestone National Biodiversity Conservation Area. Lao PDR Natural History Bulletin of the Siam Society, 48, 21-45."
"Rhinolophus sinicus_thomasi",17.55694,104.82778,"Robinson, M. F., & Webber, M. (2000). Survey of bats (Mammalia: Chiroptera) in the Khammouan Limestone National Biodiversity Conservation Area. Lao PDR Natural History Bulletin of the Siam Society, 48, 21-45."
"Rhinolophus sinicus_thomasi",17.58056,104.82917,"Robinson, M. F., & Webber, M. (2000). Survey of bats (Mammalia: Chiroptera) in the Khammouan Limestone National Biodiversity Conservation Area. Lao PDR Natural History Bulletin of the Siam Society, 48, 21-45."
