"species","latitude","longitude","source"
"Rhinolophus affinis",28.25667,84.00528,"Adhikari, H. (2008). Bat species richness and their distribution in Pokhara valley of Nepal.ÊThe Initiation,Ê2(1), 43-48."
"Rhinolophus affinis",28.17917,84.01444,"Adhikari, H. (2008). Bat species richness and their distribution in Pokhara valley of Nepal.ÊThe Initiation,Ê2(1), 43-48."
"Rhinolophus affinis",28.18222,84.01444,"Adhikari, H. (2008). Bat species richness and their distribution in Pokhara valley of Nepal.ÊThe Initiation,Ê2(1), 43-48."
"Rhinolophus affinis",28.17888889,83.9925,"Adhikari, H. (2008). Bat species richness and their distribution in Pokhara valley of Nepal.ÊThe Initiation,Ê2(1), 43-48."
"Rhinolophus affinis",34.51019,110.41958,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.84275,110.88714,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.79457,111.04597,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.66251,111.08345,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.66073,111.24763,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.60897,111.31723,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",34.60478,111.31902,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.60719,111.47071,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.33058,111.47606,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.54473,111.49212,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
